SampleDate,N_gene,S_gene,PV_Concentration_Merged,BA.1,BA.2,BA.4,BA.45,Delta,BA.1_norm,BA.2_norm,BA.4_norm,BA.45_norm,Delta_norm,NormalizedConc_Sgene,NormalizedConc,sum,BA.1_prop,BA.2_prop,BA.4_prop,BA.45_prop,Delta_prop,positives,Testing,City,NormalizedConc_crude,NormalizedConc_S_gene_crude,positives_crude
2022-05-23,323263.182,337045.151,716604160.0,0.0,318209.06,0.0,0.0,0.0,0.0,0.0004440513714014722,0.0,0.0,0.0,0.00047033658163525034,0.00045110424979949876,318209.06,0.0,1.0,0.0,0.0,0.0,11.0,409.0,Davis (sludge),0.00045110424979949876,0.00047033658163525034,11.0
2022-05-24,284456.22,280763.344,906664549.0,0.0,263380.027,0.0,0.0,0.0,0.0,0.00029049335533245824,0.0,0.0,0.0,0.0003096661762166241,0.000313739210729855,263380.027,0.0,1.0,0.0,0.0,0.0,18.0,1058.0,Davis (sludge),0.000313739210729855,0.0003096661762166241,18.0
2022-05-25,364237.272,365722.735,984615385.0,0.0,348414.847,1479.86595,0.0,0.0,0.0,0.0003538588288461489,1.5029888548816451e-06,0.0,0.0,0.00037143715258928237,0.0003699284792304967,349894.71295,0.0,0.9957705392644459,0.004229460735554107,0.0,0.0,40.0,1252.0,Davis (sludge),0.0003699284792304967,0.00037143715258928237,40.0
2022-05-26,469621.575,445203.035,955513686.0,0.0,432813.175,1988.17016,0.0,0.0,0.0,0.000452963867856101,2.080734362186833e-06,0.0,0.0,0.00046593056857586443,0.0004914859743829981,434801.34515999997,0.0,0.995427405682776,0.004572594317224076,0.0,0.0,25.0,1183.0,Davis (sludge),0.0004914859743829981,0.00046593056857586443,25.0
2022-05-27,417945.56,363061.65,745160820.0,0.0,380754.087,0.0,0.0,0.0,0.0,0.0005109690106895314,0.0,0.0,0.0,0.0004872258984308918,0.0005608796769534931,380754.087,0.0,1.0,0.0,0.0,0.0,24.0,1430.0,Davis (sludge),0.0005608796769534931,0.0004872258984308918,24.0
2022-05-28,496774.438,416076.312,754510805.0,0.0,383538.686,0.0,0.0,0.0,0.0,0.0005083276256063688,0.0,0.0,0.0,0.0005514517608531795,0.0006584059959220863,383538.686,0.0,1.0,0.0,0.0,0.0,33.0,1257.0,Davis (sludge),0.0006584059959220863,0.0005514517608531795,33.0
2022-05-29,180269.286,220307.414,524442602.0,0.0,206412.074,0.0,0.0,0.0,0.0,0.0003935837272045264,0.0,0.0,0.0,0.00042007917198153173,0.00034373501563856554,206412.074,0.0,1.0,0.0,0.0,0.0,16.0,244.0,Davis (sludge),0.00034373501563856554,0.00042007917198153173,16.0
2022-05-30,785739.269,647635.905,1759861158.0,0.0,639250.824,8811.32043,0.0,0.0,0.0,0.00036323935049880794,5.006827038568005e-06,0.0,0.0,0.0003680039769364579,0.0004464779880095518,648062.14443,0.0,0.9864035872088318,0.013596412791168284,0.0,0.0,0.0,4.0,Davis (sludge),0.0004464779880095518,0.0003680039769364579,0.0
2022-05-31,227243.824,221768.559,929408154.0,0.0,220188.376,2728.67904,0.0,0.0,0.0,0.00023691246418739724,2.935931891985531e-06,0.0,0.0,0.00023861266769131445,0.00024450379848937713,222917.05503999998,0.0,0.9877592181562315,0.012240781843768611,0.0,0.0,21.0,722.0,Davis (sludge),0.00024450379848937713,0.00023861266769131445,21.0
2022-06-01,384213.664,345363.125,399180800.0,0.0,309007.128,2471.50792,0.0,0.0,0.0,0.0007741031833194382,6.191449889373437e-06,0.0,0.0,0.0008651797005266786,0.0009625053709998076,311478.63592000003,0.0,0.9920652409668482,0.007934759033151733,0.0,0.0,52.0,1584.0,Davis (sludge),0.0009625053709998076,0.0008651797005266786,52.0
2022-06-02,989550.294,924053.686,1653251577.0,0.0,960233.074,1802.6594,0.0,0.0,0.0,0.0005808148544109933,1.0903721037249008e-06,0.0,0.0,0.000558931077916643,0.0005985479208165304,962035.7334,0.0,0.9981262032818374,0.0018737967181625271,0.0,0.0,17.0,872.0,Davis (sludge),0.0005985479208165304,0.000558931077916643,17.0
2022-06-03,872218.676,853433.297,706702350.0,0.0,871724.102,11509.5721,0.0,0.0,0.0,0.0012335095560386915,1.6286307948459487e-05,0.0,0.0,0.0012076276483303048,0.0012342093895683238,883233.6741,0.0,0.9869688255356341,0.013031174464365908,0.0,0.0,20.0,1401.0,Davis (sludge),0.0012342093895683238,0.0012076276483303048,20.0
2022-06-04,553068.022,514199.385,932594644.0,0.0,464402.502,2314.96493,0.0,0.0,0.0,0.0004979682276622639,2.482284178762665e-06,0.0,0.0,0.0005513642913437105,0.0005930422456940467,466717.46693,0.0,0.9950399008093108,0.004960099190689187,0.0,0.0,23.0,1144.0,Davis (sludge),0.0005930422456940467,0.0005513642913437105,23.0
2022-06-05,360949.903,362995.991,784016121.0,0.0,318160.91,0.0,0.0,0.0,0.0,0.0004058091427943992,0.0,0.0,0.0,0.0004629955702148119,0.0004603858177553979,318160.91,0.0,1.0,0.0,0.0,0.0,9.0,326.0,Davis (sludge),0.0004603858177553979,0.0004629955702148119,9.0
2022-06-06,570886.689,518048.458,719678587.0,0.0,531994.831,1335.10139,0.0,0.0,0.0,0.0007392116989580516,1.8551356315399168e-06,0.0,0.0,0.0007198330857105242,0.0007932522924987346,533329.93239,0.0,0.9974966689305867,0.0025033310694133346,0.0,0.0,10.0,416.0,Davis (sludge),0.0007932522924987346,0.0007198330857105242,10.0
2022-06-07,285904.988,289644.374,596453515.0,0.0,307019.577,1015.12612,0.0,0.0,0.0,0.0005147418353297825,1.70193668822624e-06,0.0,0.0,0.0004856109767414146,0.0004793416097145475,308034.70311999996,0.0,0.996704507285322,0.0032954927146781284,0.0,0.0,11.0,762.0,Davis (sludge),0.0004793416097145475,0.0004856109767414146,11.0
2022-06-08,561468.001,459999.136,1431767338.0,0.0,468710.744,12730.2848,0.0,0.0,0.0,0.0003273651602185103,8.89130828880523e-06,0.0,0.0,0.0003212806465068279,0.00039215030689574234,481441.02880000003,0.0,0.9735579561390302,0.026442043860969745,0.0,0.0,60.0,1395.0,Davis (sludge),0.00039215030689574234,0.0003212806465068279,60.0
2022-06-09,443430.194,488092.308,1130783242.0,0.0,448233.151,7193.86068,0.0,0.0,0.0,0.0003963917525052958,6.361838779354673e-06,0.0,0.0,0.00043164091036290757,0.0003921442921418887,455427.01168,0.0,0.984204141398063,0.01579585860193702,0.0,0.0,27.0,785.0,Davis (sludge),0.0003921442921418887,0.00043164091036290757,27.0
2022-06-10,366406.971,280752.182,717492252.0,0.0,239440.786,12228.4889,0.0,0.0,0.0,0.00033371898488459217,1.7043374149216596e-05,0.0,0.0,0.0003912964651777173,0.0005106772511879334,251669.2749,0.0,0.9514104814548421,0.04858951854515794,0.0,0.0,10.0,742.0,Davis (sludge),0.0005106772511879334,0.0003912964651777173,10.0
2022-06-11,269035.299,248657.738,451728145.0,0.0,227445.195,2152.88361,0.0,0.0,0.0,0.0005035001637987379,4.765883272559871e-06,0.0,0.0,0.0005504588119033407,0.0005955690429694169,229598.07861,0.0,0.9906232507561314,0.009376749243868596,0.0,0.0,36.0,641.0,Davis (sludge),0.0005955690429694169,0.0005504588119033407,36.0
2022-06-12,314968.866,347012.411,853799938.0,0.0,398808.327,1876.3587,0.0,0.0,0.0,0.00046709809786844934,2.1976561680190705e-06,0.0,0.0,0.0004064329306615621,0.0003689024231341652,400684.6857,0.0,0.9953171190041318,0.004682880995868319,0.0,0.0,10.0,111.0,Davis (sludge),0.0003689024231341652,0.0004064329306615621,10.0
2022-06-13,393847.776,366415.274,718496121.0,0.0,338118.25,1921.50217,0.0,0.0,0.0,0.00047059161506593576,2.6743389613929455e-06,0.0,0.0,0.0005099752988088853,0.000548155744323079,340039.75217,0.0,0.9943491837123815,0.005650816287618517,0.0,0.0,5.0,225.0,Davis (sludge),0.000548155744323079,0.0005099752988088853,5.0
2022-06-14,605765.844,591187.71,924444444.0,0.0,554657.435,9766.57956,0.0,0.0,0.0,0.0005999900141105722,1.0564809625271543e-05,0.0,0.0,0.0006395059366055317,0.0006552755527188826,564424.01456,0.0,0.9826963784175385,0.017303621582461536,0.0,0.0,25.0,450.0,Davis (sludge),0.0006552755527188826,0.0006395059366055317,25.0
2022-06-15,372546.082,365973.768,564890071.0,0.0,376514.026,4258.30519,0.0,0.0,0.0,0.0006665261885971439,7.538290029530365e-06,0.0,0.0,0.0006478672343313323,0.0006595019121870882,380772.33119,0.0,0.9888166632888167,0.011183336711183371,0.0,0.0,29.0,655.0,Davis (sludge),0.0006595019121870882,0.0006478672343313323,29.0
2022-06-16,284325.546,278963.784,500512821.0,0.0,270218.815,5088.54573,0.0,0.0,0.0,0.0005398839023945802,1.0166664102296791e-05,0.0,0.0,0.000557355920359131,0.0005680684571314907,275307.36073,0.0,0.9815168555010396,0.018483144498960376,0.0,0.0,36.0,545.0,Davis (sludge),0.0005680684571314907,0.000557355920359131,36.0
2022-06-17,666232.208,652221.841,966260885.0,0.0,733911.424,3246.69969,0.0,0.0,0.0,0.0007595375487024914,3.360065320247337e-06,0.0,0.0,0.000674995595004345,0.0006894951646521425,737158.12369,0.0,0.9955956536519628,0.004404346348037191,0.0,0.0,0.0,,Davis (sludge),0.0006894951646521425,0.000674995595004345,0.0
2022-06-18,291042.7348,322929.3823,440490193.7,0.0,332215.627,1496.76412,157102.839,0.0,0.0,0.0007541952845975467,3.3979510586321598e-06,0.0003566545663148097,0.0,0.0007331136695404713,0.000660724663028974,490815.23011999996,0.0,0.6768649516413258,0.00304954701514469,0.32008550134352953,0.0,36.0,916.0,Davis (sludge),0.000660724663028974,0.0007331136695404713,36.0
2022-06-19,308495.332,353012.952,403989236.0,1341.12874,329584.37,1341.12874,139810.343,0.0,3.3197140430741577e-06,0.0008158246325157039,3.3197140430741577e-06,0.0003460744261017885,0.0,0.00087381771726215,0.0007636226525599806,472076.97048,0.0028409111731003585,0.6981581195644517,0.0028409111731003585,0.29616005808934753,0.0,31.0,532.0,Davis (sludge),0.0007636226525599806,0.00087381771726215,31.0
2022-06-20,352984.932,404993.349,587845315.0,2405.05507,443043.153,2405.05507,139400.456,0.0,4.0913060096430295e-06,0.0007536730185559104,4.0913060096430295e-06,0.0002371379892684864,0.0,0.0006889454396689374,0.0006004724763350372,587253.71914,0.0040954275666777685,0.7544322642159028,0.0040954275666777685,0.23737688065074178,0.0,0.0,,Davis (sludge),0.0006004724763350372,0.0006889454396689374,0.0
2022-06-21,941103.981,856320.399,1236830660.0,0.0,829006.409,2162.90941,287473.754,0.0,0.0,0.0006702667032849913,1.7487514499357578e-06,0.00023242773913770864,0.0,0.0006923505591298973,0.0007608996214566674,1118643.07241,0.0,0.7410821462595678,0.0019335116475894649,0.25698434209284265,0.0,0.0,,Davis (sludge),0.0007608996214566674,0.0006923505591298973,0.0
2022-06-22,566638.979,549940.582,938066949.0,0.0,540893.946,10779.6111,340579.041,0.0,0.0,0.0005766048431581614,1.149130252535952e-05,0.0003630647485907747,0.0,0.0005862487561109032,0.0006040496145867304,892252.5981000001,0.0,0.6062116794636431,0.012081344591155637,0.38170697594520125,0.0,16.0,213.0,Davis (sludge),0.0006040496145867304,0.0005862487561109032,16.0
2022-06-23,1311717.66,951719.413,966865359.0,0.0,969044.058,60646.2378,765385.862,0.0,0.0,0.0010022533633868662,6.272459472818904e-05,0.0007916157662237643,0.0,0.000984334999843551,0.0013566704482583494,1795076.1578,0.0,0.5398345099673297,0.033784771490880085,0.4263807185417902,0.0,43.0,818.0,Davis (sludge),0.0013566704482583494,0.000984334999843551,43.0
2022-06-24,386608.361,395489.025,658373206.0,0.0,430373.586,8254.35237,294111.699,0.0,0.0,0.0006536924377812545,1.2537497417536157e-05,0.0004467248914743958,0.0,0.0006007064403529205,0.0005872176411140279,732739.63737,0.0,0.5873485806564618,0.01126505507416945,0.4013863642693688,0.0,30.0,707.0,Davis (sludge),0.0005872176411140279,0.0006007064403529205,30.0
2022-06-25,770332.613,765837.984,835047619.0,0.0,756095.087,10604.5805,477503.546,0.0,0.0,0.0009054514614453384,1.269937217795959e-05,0.0005718279235043241,0.0,0.0009171189361836861,0.0009225014184490478,1244203.2135,0.0,0.6076942084670158,0.008523190090603315,0.3837826014423808,0.0,15.0,248.0,Davis (sludge),0.0009225014184490478,0.0009171189361836861,15.0
2022-06-26,836715.186,689631.793,756983733.0,0.0,710236.62,9928.28088,525322.455,0.0,0.0,0.0009382455514404033,1.3115580226081292e-05,0.000693967957432977,0.0,0.0009110259083995401,0.0011053278287553373,1245487.35588,0.0,0.570247956871615,0.007971402385683127,0.4217806407427019,0.0,25.0,446.0,Davis (sludge),0.0011053278287553373,0.0009110259083995401,25.0
2022-06-27,619406.806,616307.237,895500976.0,0.0,626503.296,7472.57869,431677.755,0.0,0.0,0.0006996120750179952,8.344579057164535e-06,0.00048205168567007795,0.0,0.000688226203563624,0.0006916874717063402,1065653.6296899999,0.0,0.5879051865869876,0.007012202165701612,0.4050826112473109,0.0,8.0,244.0,Davis (sludge),0.0006916874717063402,0.000688226203563624,8.0
2022-06-28,805543.069,743133.437,883013152.0,0.0,748078.954,4554.15775,607592.763,0.0,0.0,0.0008471889148033891,5.1575197262747e-06,0.0006880902754662482,0.0,0.0008415881862199036,0.0009122662184311384,1360225.87475,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,13.0,230.0,Davis (sludge),0.0009122662184311384,0.0008415881862199036,13.0
2022-06-29,711216.518,754491.291,899910288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008384072290992632,0.000790319354588821,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,22.0,327.0,Davis (sludge),0.000790319354588821,0.0008384072290992632,22.0
2022-06-30,723515.515,670525.32,1032661796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006493174460382574,0.0007006316277047592,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,47.0,1220.0,Davis (sludge),0.0007006316277047592,0.0006493174460382574,47.0
2022-07-01,418166.824,329383.414,717511161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004590638193570901,0.0005828018388134872,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,10.0,563.0,Davis (sludge),0.0005828018388134872,0.0004590638193570901,10.0
2022-07-02,485308.22,424276.515,980702079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043262528354444325,0.0004948579496179492,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0004948579496179492,0.00043262528354444325,0.0
2022-07-03,337818.178,327439.43,943857777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034691606932640655,0.00035791216243800684,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00035791216243800684,0.00034691606932640655,0.0
2022-07-04,204035.892,226445.291,545288968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004152757607228907,0.00037417938739593205,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00037417938739593205,0.0004152757607228907,0.0
2022-07-05,358870.927,295546.193,917928782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032197072234303254,0.0003909572660071574,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,3.0,68.0,Davis (sludge),0.0003909572660071574,0.00032197072234303254,3.0
2022-07-06,224794.047,218607.713,571577387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038246389372993163,0.00039328715955657637,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,1.0,Davis (sludge),0.00039328715955657637,0.00038246389372993163,0.0
2022-07-07,569285.525,542070.42,1366119846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003967956556572856,0.00041671711795042616,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00041671711795042616,0.0003967956556572856,
2022-07-08,300852.159,305363.075,696013371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043873162172339936,0.0004322505450832783,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0004322505450832783,0.00043873162172339936,
2022-07-09,631520.762,493340.329,1143756713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043133327515604275,0.0005521460594041559,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0005521460594041559,0.00043133327515604275,
2022-07-10,333424.954,360227.899,1051049913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003427314864351261,0.0003172303711517457,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0003172303711517457,0.0003427314864351261,
2022-07-11,355520.788,415781.177,885593937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046949415485892157,0.00040144898598148374,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00040144898598148374,0.00046949415485892157,
2022-07-12,685883.247,605430.877,1496492889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004045664910606869,0.00045832710067758966,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00045832710067758966,0.0004045664910606869,
2022-07-13,251684.853,353434.895,1260872252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002803098366542529,0.00019961169944122142,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00019961169944122142,0.0002803098366542529,
2022-07-14,447020.467,481783.04,1242369449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038779369565775595,0.00035981282971809457,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00035981282971809457,0.00038779369565775595,
2022-07-15,425634.981,389535.512,1334972610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002917928870465739,0.00031883424259917967,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00031883424259917967,0.0002917928870465739,
2022-07-16,887059.565,675882.554,911303431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007416657624764281,0.0009733964943230856,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0009733964943230856,0.0007416657624764281,
2022-07-17,351956.664,377609.719,1092847494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003455282837478877,0.0003220546928389626,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0003220546928389626,0.0003455282837478877,
2022-07-18,137318.994,125890.884,554837454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022689687419696076,0.0002474940958113473,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0002474940958113473,0.00022689687419696076,
2022-07-19,472542.13,453757.721,839982097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005401992764138639,0.0005625621447024722,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0005625621447024722,0.0005401992764138639,
2022-07-20,803390.917,636120.759,1189230465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000534901163165207,0.0006755552776727764,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0006755552776727764,0.000534901163165207,
2022-07-21,433749.833,367400.673,1895516891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019382611399794696,0.00022882931566553896,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00022882931566553896,0.00019382611399794696,
2022-07-22,311800.16,252591.439,664734300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003799885743822758,0.0004690598333800437,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0004690598333800437,0.0003799885743822758,
2022-07-23,161243.737,150153.2,578617414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025950342379429324,0.00027867072974060194,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00027867072974060194,0.00025950342379429324,
2022-07-24,198538.665,193532.382,1384635653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013977134098828526,0.00014338693689552135,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00014338693689552135,0.00013977134098828526,
2022-07-25,156893.365,160265.108,968449934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016548620881004676,0.00016200462150065052,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00016200462150065052,0.00016548620881004676,
2022-07-26,383395.597,357672.35,1543697077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023169853420665639,0.00024836193752798044,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00024836193752798044,0.00023169853420665639,
2022-07-27,235721.24,254896.891,720461358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003537967556061487,0.0003271809617303583,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0003271809617303583,0.0003537967556061487,
2022-07-28,281985.567,355220.962,806313230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044054958889859714,0.00034972211357613467,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00034972211357613467,0.00044054958889859714,
2022-07-29,260504.154,266353.089,617777507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004311472754866745,0.0004216795707973227,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0004216795707973227,0.0004311472754866745,
2022-07-30,239475.688,239475.688,793241240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003018951561318219,0.0003018951561318219,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0003018951561318219,0.0003018951561318219,
2022-07-31,181700.43,203595.594,1242191490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016390032908694294,0.00014627409015658286,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00014627409015658286,0.00016390032908694294,
2022-08-01,119556.165,86045.0983,467857870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018391290136895633,0.00025553949749739164,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00025553949749739164,0.00018391290136895633,
2022-08-02,331962.277,284884.058,755853210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037690394673325526,0.0004391888168338929,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0004391888168338929,0.00037690394673325526,
2022-08-03,305679.758,268167.695,827720246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003239834911565036,0.0003693032271195647,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.0003693032271195647,0.0003239834911565036,
2022-08-04,217094.903,267516.956,1193912247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002240675197630333,0.00018183489075139706,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00018183489075139706,0.0002240675197630333,
2022-08-05,132250.209,128529.281,630122056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020397521365289267,0.00020988030452309702,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00020988030452309702,0.00020397521365289267,
2022-08-06,212283.911,155263.104,1045085254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014856501266833489,0.00020312592698777088,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00020312592698777088,0.00014856501266833489,
2022-08-07,185455.938,205423.478,1544989342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013296109715169803,0.00012003703388654185,0.0,0.0,0.5499667135338767,0.003348089339086439,0.44668519712703697,0.0,0.0,,Davis (sludge),0.00012003703388654185,0.00013296109715169803,
